,Time,Units
212,2023-05-15 12:22:33,0.0,packets
213,2023-05-15 12:22:35,164.0,packets
214,2023-05-15 12:22:38,129.0,packets
215,2023-05-15 12:22:40,0.0,packets
216,2023-05-15 12:22:43,118.0,packets
217,2023-05-15 12:22:45,0.0,packets
218,2023-05-15 12:22:48,0.0,packets
219,2023-05-15 12:22:50,0.0,packets
220,2023-05-15 12:22:53,0.0,packets
221,2023-05-15 12:22:55,0.0,packets
222,2023-05-15 12:22:58,327.0,packets
223,2023-05-15 12:23:00,0.0,packets
224,2023-05-15 12:23:03,0.0,packets
225,2023-05-15 12:23:05,271.0,packets
226,2023-05-15 12:23:08,9.0,packets
227,2023-05-15 12:23:10,139.0,packets
228,2023-05-15 12:23:13,6.0,packets
229,2023-05-15 12:23:15,147.0,packets
230,2023-05-15 12:23:18,0.0,packets
231,2023-05-15 12:23:20,0.0,packets
232,2023-05-15 12:23:23,0.0,packets
233,2023-05-15 12:23:25,0.0,packets
234,2023-05-15 12:23:28,0.0,packets
235,2023-05-15 12:23:30,0.0,packets
236,2023-05-15 12:23:33,0.0,packets
237,2023-05-15 12:23:35,547.0,packets
238,2023-05-15 12:23:38,181.0,packets
239,2023-05-15 12:23:40,0.0,packets
240,2023-05-15 12:23:43,140.0,packets
241,2023-05-15 12:23:45,0.0,packets
242,2023-05-15 12:23:48,0.0,packets
243,2023-05-15 12:23:50,0.0,packets
244,2023-05-15 12:23:53,0.0,packets
245,2023-05-15 12:23:55,0.0,packets
246,2023-05-15 12:23:58,460.0,packets
247,2023-05-15 12:24:00,0.0,packets
248,2023-05-15 12:24:03,0.0,packets
249,2023-05-15 12:24:05,181.0,packets
250,2023-05-15 12:24:08,181.0,packets
251,2023-05-15 12:24:10,0.0,packets
252,2023-05-15 12:24:13,182.0,packets
253,2023-05-15 12:24:15,1.0,packets
254,2023-05-15 12:24:18,0.0,packets
255,2023-05-15 12:24:20,0.0,packets
256,2023-05-15 12:24:23,0.0,packets
257,2023-05-15 12:24:25,0.0,packets
258,2023-05-15 12:24:28,0.0,packets
259,2023-05-15 12:24:30,0.0,packets
260,2023-05-15 12:24:33,0.0,packets
261,2023-05-15 12:24:35,363.0,packets
262,2023-05-15 12:24:38,436.0,packets
263,2023-05-15 12:24:40,0.0,packets
264,2023-05-15 12:24:43,0.0,packets
265,2023-05-15 12:24:45,167.0,packets
266,2023-05-15 12:24:48,0.0,packets
267,2023-05-15 12:24:50,0.0,packets
268,2023-05-15 12:24:53,0.0,packets
269,2023-05-15 12:24:55,0.0,packets
270,2023-05-15 12:24:58,0.0,packets
271,2023-05-15 12:25:00,0.0,packets
272,2023-05-15 12:25:03,0.0,packets
273,2023-05-15 12:25:05,406.0,packets
274,2023-05-15 12:25:08,152.0,packets
275,2023-05-15 12:25:10,51.0,packets
276,2023-05-15 12:25:13,3.0,packets
277,2023-05-15 12:25:15,316.0,packets
278,2023-05-15 12:25:18,148.0,packets
279,2023-05-15 12:25:20,11.0,packets
280,2023-05-15 12:25:23,0.0,packets
281,2023-05-15 12:25:25,1.0,packets
282,2023-05-15 12:25:28,0.0,packets
283,2023-05-15 12:25:30,20.0,packets
284,2023-05-15 12:25:33,0.0,packets
285,2023-05-15 12:25:35,629.0,packets
286,2023-05-15 12:25:38,3.0,packets
287,2023-05-15 12:25:40,149.0,packets
288,2023-05-15 12:25:43,0.0,packets
289,2023-05-15 12:25:45,114.0,packets
290,2023-05-15 12:25:48,0.0,packets
291,2023-05-15 12:25:50,28.0,packets
292,2023-05-15 12:25:53,6.0,packets
293,2023-05-15 12:25:55,0.0,packets
294,2023-05-15 12:25:58,0.0,packets
295,2023-05-15 12:26:00,12.0,packets
296,2023-05-15 12:26:03,9.0,packets
297,2023-05-15 12:26:05,592.0,packets
298,2023-05-15 12:26:08,0.0,packets
299,2023-05-15 12:26:10,154.0,packets
300,2023-05-15 12:26:13,0.0,packets
301,2023-05-15 12:26:15,137.0,packets
302,2023-05-15 12:26:18,0.0,packets
303,2023-05-15 12:26:20,16.0,packets
304,2023-05-15 12:26:23,0.0,packets
305,2023-05-15 12:26:25,0.0,packets
306,2023-05-15 12:26:28,16.0,packets
307,2023-05-15 12:26:30,0.0,packets
308,2023-05-15 12:26:33,0.0,packets
309,2023-05-15 12:26:35,529.0,packets
310,2023-05-15 12:26:38,143.0,packets
311,2023-05-15 12:26:40,6.0,packets
312,2023-05-15 12:26:43,0.0,packets
313,2023-05-15 12:26:45,151.0,packets
314,2023-05-15 12:26:48,0.0,packets
315,2023-05-15 12:26:50,4.0,packets
316,2023-05-15 12:26:53,9.0,packets
317,2023-05-15 12:26:55,0.0,packets
318,2023-05-15 12:26:58,0.0,packets
319,2023-05-15 12:27:00,10.0,packets
320,2023-05-15 12:27:03,0.0,packets
321,2023-05-15 12:27:05,575.0,packets
322,2023-05-15 12:27:08,151.0,packets
323,2023-05-15 12:27:10,9.0,packets
324,2023-05-15 12:27:13,0.0,packets
325,2023-05-15 12:27:15,145.0,packets
326,2023-05-15 12:27:18,30.0,packets
327,2023-05-15 12:27:20,0.0,packets
328,2023-05-15 12:27:23,0.0,packets
329,2023-05-15 12:27:25,0.0,packets
330,2023-05-15 12:27:28,0.0,packets
331,2023-05-15 12:27:30,16.0,packets
332,2023-05-15 12:27:33,0.0,packets
333,2023-05-15 12:27:35,14.0,packets
334,2023-05-15 12:27:38,152.0,packets
335,2023-05-15 12:27:40,6.0,packets
336,2023-05-15 12:27:43,168.0,packets
337,2023-05-15 12:27:45,6.0,packets
338,2023-05-15 12:27:48,118.0,packets
