,Time,Units
182,2023-05-15 12:21:18,24.4075,MiB
183,2023-05-15 12:21:20,24.4076,MiB
184,2023-05-15 12:21:23,24.4076,MiB
185,2023-05-15 12:21:25,24.41,MiB
186,2023-05-15 12:21:28,24.418,MiB
187,2023-05-15 12:21:30,24.4394,MiB
188,2023-05-15 12:21:33,24.4397,MiB
189,2023-05-15 12:21:35,24.9066,MiB
190,2023-05-15 12:21:38,25.1579,MiB
191,2023-05-15 12:21:40,25.165,MiB
192,2023-05-15 12:21:43,25.3509,MiB
193,2023-05-15 12:21:45,25.3509,MiB
194,2023-05-15 12:21:48,25.3509,MiB
195,2023-05-15 12:21:50,25.3509,MiB
196,2023-05-15 12:21:53,25.3509,MiB
197,2023-05-15 12:21:55,25.3557,MiB
198,2023-05-15 12:21:58,25.3557,MiB
199,2023-05-15 12:22:00,25.3557,MiB
200,2023-05-15 12:22:03,25.3557,MiB
201,2023-05-15 12:22:05,25.6885,MiB
202,2023-05-15 12:22:08,26.2418,MiB
203,2023-05-15 12:22:10,26.2418,MiB
204,2023-05-15 12:22:13,26.3868,MiB
205,2023-05-15 12:22:15,26.3868,MiB
206,2023-05-15 12:22:18,26.3868,MiB
207,2023-05-15 12:22:20,26.3868,MiB
208,2023-05-15 12:22:23,26.3868,MiB
209,2023-05-15 12:22:25,26.3868,MiB
210,2023-05-15 12:22:28,26.8415,MiB
211,2023-05-15 12:22:30,26.8415,MiB
212,2023-05-15 12:22:33,26.8415,MiB
213,2023-05-15 12:22:35,27.0066,MiB
214,2023-05-15 12:22:38,27.1499,MiB
215,2023-05-15 12:22:40,27.1499,MiB
216,2023-05-15 12:22:43,27.2775,MiB
217,2023-05-15 12:22:45,27.2775,MiB
218,2023-05-15 12:22:48,27.2775,MiB
219,2023-05-15 12:22:50,27.2775,MiB
220,2023-05-15 12:22:53,27.2775,MiB
221,2023-05-15 12:22:55,27.2775,MiB
222,2023-05-15 12:22:58,27.6408,MiB
223,2023-05-15 12:23:00,27.6408,MiB
224,2023-05-15 12:23:03,27.6408,MiB
225,2023-05-15 12:23:05,27.9282,MiB
226,2023-05-15 12:23:08,27.931,MiB
227,2023-05-15 12:23:10,28.0925,MiB
228,2023-05-15 12:23:13,28.0953,MiB
229,2023-05-15 12:23:15,28.2667,MiB
230,2023-05-15 12:23:18,28.2667,MiB
231,2023-05-15 12:23:20,28.2667,MiB
232,2023-05-15 12:23:23,28.2667,MiB
233,2023-05-15 12:23:25,28.2667,MiB
234,2023-05-15 12:23:28,28.2667,MiB
235,2023-05-15 12:23:30,28.2667,MiB
236,2023-05-15 12:23:33,28.2667,MiB
237,2023-05-15 12:23:35,28.8918,MiB
238,2023-05-15 12:23:38,29.063,MiB
239,2023-05-15 12:23:40,29.063,MiB
240,2023-05-15 12:23:43,29.2207,MiB
241,2023-05-15 12:23:45,29.2207,MiB
242,2023-05-15 12:23:48,29.2207,MiB
243,2023-05-15 12:23:50,29.2207,MiB
244,2023-05-15 12:23:53,29.2207,MiB
245,2023-05-15 12:23:55,29.2207,MiB
246,2023-05-15 12:23:58,29.7512,MiB
247,2023-05-15 12:24:00,29.7512,MiB
248,2023-05-15 12:24:03,29.7512,MiB
249,2023-05-15 12:24:05,29.9419,MiB
250,2023-05-15 12:24:08,30.1388,MiB
251,2023-05-15 12:24:10,30.1388,MiB
252,2023-05-15 12:24:13,30.3509,MiB
253,2023-05-15 12:24:15,30.351,MiB
254,2023-05-15 12:24:18,30.351,MiB
255,2023-05-15 12:24:20,30.351,MiB
256,2023-05-15 12:24:23,30.351,MiB
257,2023-05-15 12:24:25,30.351,MiB
258,2023-05-15 12:24:28,30.351,MiB
259,2023-05-15 12:24:30,30.351,MiB
260,2023-05-15 12:24:33,30.351,MiB
261,2023-05-15 12:24:35,30.7468,MiB
262,2023-05-15 12:24:38,31.2409,MiB
263,2023-05-15 12:24:40,31.2409,MiB
264,2023-05-15 12:24:43,31.2409,MiB
265,2023-05-15 12:24:45,31.4323,MiB
266,2023-05-15 12:24:48,31.4323,MiB
267,2023-05-15 12:24:50,31.4323,MiB
268,2023-05-15 12:24:53,31.4323,MiB
269,2023-05-15 12:24:55,31.4323,MiB
270,2023-05-15 12:24:58,31.4323,MiB
271,2023-05-15 12:25:00,31.4323,MiB
272,2023-05-15 12:25:03,31.4323,MiB
273,2023-05-15 12:25:05,31.8541,MiB
274,2023-05-15 12:25:08,32.0243,MiB
275,2023-05-15 12:25:10,32.0368,MiB
276,2023-05-15 12:25:13,32.037,MiB
277,2023-05-15 12:25:15,32.4026,MiB
278,2023-05-15 12:25:18,32.5717,MiB
279,2023-05-15 12:25:20,32.5729,MiB
280,2023-05-15 12:25:23,32.5729,MiB
281,2023-05-15 12:25:25,32.5729,MiB
282,2023-05-15 12:25:28,32.5729,MiB
283,2023-05-15 12:25:30,32.5755,MiB
284,2023-05-15 12:25:33,32.5755,MiB
285,2023-05-15 12:25:35,33.2879,MiB
286,2023-05-15 12:25:38,33.2881,MiB
287,2023-05-15 12:25:40,33.4568,MiB
288,2023-05-15 12:25:43,33.4568,MiB
289,2023-05-15 12:25:45,33.5826,MiB
290,2023-05-15 12:25:48,33.5826,MiB
291,2023-05-15 12:25:50,33.5857,MiB
292,2023-05-15 12:25:53,33.5867,MiB
293,2023-05-15 12:25:55,33.5867,MiB
294,2023-05-15 12:25:58,33.5867,MiB
295,2023-05-15 12:26:00,33.5904,MiB
296,2023-05-15 12:26:03,33.5911,MiB
297,2023-05-15 12:26:05,34.2689,MiB
298,2023-05-15 12:26:08,34.2689,MiB
299,2023-05-15 12:26:10,34.4461,MiB
300,2023-05-15 12:26:13,34.4461,MiB
301,2023-05-15 12:26:15,34.6013,MiB
302,2023-05-15 12:26:18,34.6013,MiB
303,2023-05-15 12:26:20,34.6032,MiB
304,2023-05-15 12:26:23,34.6032,MiB
305,2023-05-15 12:26:25,34.6032,MiB
